areaCode,areaName,areaType,date,newCasesByPublishDateChangePercentage,newCasesBySpecimenDate,uniqueCasePositivityBySpecimenDateRollingSum
E12000004,East Midlands,region,2021-04-23,-14.3,143,0.9
E12000004,East Midlands,region,2021-04-22,3.3,176,1.0
E12000004,East Midlands,region,2021-04-21,-1.0,205,1.1
E12000004,East Midlands,region,2021-04-20,-2.2,201,1.1
E12000004,East Midlands,region,2021-04-19,-2.6,226,1.2
E12000004,East Midlands,region,2021-04-18,12.4,224,1.2
E12000004,East Midlands,region,2021-04-17,2.7,121,1.3
E12000004,East Midlands,region,2021-04-16,0.6,180,1.3
E12000004,East Midlands,region,2021-04-15,-29.1,194,1.4
E12000004,East Midlands,region,2021-04-14,-32.7,225,1.5
E12000004,East Midlands,region,2021-04-13,-33.8,221,1.6
E12000004,East Midlands,region,2021-04-12,-36.8,251,1.7
E12000004,East Midlands,region,2021-04-11,-45.2,210,1.8
E12000004,East Midlands,region,2021-04-10,-42.3,190,1.8
E12000004,East Midlands,region,2021-04-09,-43.1,256,1.9
E12000004,East Midlands,region,2021-04-08,-36.1,301,2.0
E12000004,East Midlands,region,2021-04-07,-32.4,288,2.1
E12000004,East Midlands,region,2021-04-06,-32.2,321,2.2
E12000004,East Midlands,region,2021-04-05,-31.2,233,2.3
E12000004,East Midlands,region,2021-04-04,-26.8,211,2.3
E12000004,East Midlands,region,2021-04-03,-29.3,261,2.3
E12000004,East Midlands,region,2021-04-02,-27.7,270,2.4
E12000004,East Midlands,region,2021-04-01,-16.7,334,2.4
E12000004,East Midlands,region,2021-03-31,-15.9,366,2.5
E12000004,East Midlands,region,2021-03-30,-13.6,337,2.6
E12000004,East Midlands,region,2021-03-29,-9.7,367,2.7
E12000004,East Midlands,region,2021-03-28,-5.9,431,2.7
E12000004,East Midlands,region,2021-03-27,6.6,359,2.7
E12000004,East Midlands,region,2021-03-26,14.3,404,2.8
E12000004,East Midlands,region,2021-03-25,-0.9,517,2.8
E12000004,East Midlands,region,2021-03-24,-0.5,600,2.8
E12000004,East Midlands,region,2021-03-23,0.6,542,2.8
E12000004,East Midlands,region,2021-03-22,-2.6,541,2.8
E12000004,East Midlands,region,2021-03-21,-3.4,471,2.8
E12000004,East Midlands,region,2021-03-20,-13.0,410,2.9
E12000004,East Midlands,region,2021-03-19,-18.3,473,2.9
E12000004,East Midlands,region,2021-03-18,-9.7,580,2.9
E12000004,East Midlands,region,2021-03-17,-7.5,573,3.0
E12000004,East Midlands,region,2021-03-16,-7.5,597,3.1
E12000004,East Midlands,region,2021-03-15,-6.9,596,3.2
E12000004,East Midlands,region,2021-03-14,-11.2,380,3.3
E12000004,East Midlands,region,2021-03-13,-7.5,393,3.4
E12000004,East Midlands,region,2021-03-12,-8.6,520,3.5
E12000004,East Midlands,region,2021-03-11,-16.3,565,3.6
E12000004,East Midlands,region,2021-03-10,-27.2,570,3.7
E12000004,East Midlands,region,2021-03-09,-31.8,607,3.7
E12000004,East Midlands,region,2021-03-08,-32.5,658,3.8
E12000004,East Midlands,region,2021-03-07,-34.8,445,3.8
E12000004,East Midlands,region,2021-03-06,-38.8,443,3.9
E12000004,East Midlands,region,2021-03-05,-39.2,610,4.0
E12000004,East Midlands,region,2021-03-04,-36.9,592,4.1
E12000004,East Midlands,region,2021-03-03,-28.1,615,4.3
E12000004,East Midlands,region,2021-03-02,-25.7,671,4.6
E12000004,East Midlands,region,2021-03-01,-26.5,758,5.1
E12000004,East Midlands,region,2021-02-28,-19.2,484,5.4
E12000004,East Midlands,region,2021-02-27,-14.7,519,5.7
E12000004,East Midlands,region,2021-02-26,-12.5,674,5.9
E12000004,East Midlands,region,2021-02-25,-14.6,799,6.3
E12000004,East Midlands,region,2021-02-24,-13.6,963,6.6
E12000004,East Midlands,region,2021-02-23,-8.2,1134,6.9
E12000004,East Midlands,region,2021-02-22,-3.7,1354,6.9
E12000004,East Midlands,region,2021-02-21,-12.4,868,7.0
E12000004,East Midlands,region,2021-02-20,-13.7,796,7.1
E12000004,East Midlands,region,2021-02-19,-14.5,1097,7.2
E12000004,East Midlands,region,2021-02-18,-10.3,1199,7.3
E12000004,East Midlands,region,2021-02-17,-14.7,1291,7.3
E12000004,East Midlands,region,2021-02-16,-19.9,1296,7.3
E12000004,East Midlands,region,2021-02-15,-23.2,1677,7.3
E12000004,East Midlands,region,2021-02-14,-18.1,911,7.3
E12000004,East Midlands,region,2021-02-13,-18.3,909,7.4
E12000004,East Midlands,region,2021-02-12,-18.6,1264,7.6
E12000004,East Midlands,region,2021-02-11,-22.6,1350,7.8
E12000004,East Midlands,region,2021-02-10,-22.6,1297,8.1
E12000004,East Midlands,region,2021-02-09,-20.4,1357,8.5
E12000004,East Midlands,region,2021-02-08,-17.3,1640,8.7
E12000004,East Midlands,region,2021-02-07,-17.8,1107,8.9
E12000004,East Midlands,region,2021-02-06,-18.6,1118,9.1
E12000004,East Midlands,region,2021-02-05,-16.3,1448,9.4
E12000004,East Midlands,region,2021-02-04,-13.5,1668,9.7
E12000004,East Midlands,region,2021-02-03,-13.0,1752,10.1
E12000004,East Midlands,region,2021-02-02,-17.8,1851,10.3
E12000004,East Midlands,region,2021-02-01,-22.2,2067,10.6
E12000004,East Midlands,region,2021-01-31,-24.8,1378,10.6
E12000004,East Midlands,region,2021-01-30,-20.6,1456,10.6
E12000004,East Midlands,region,2021-01-29,-20.7,1868,10.8
E12000004,East Midlands,region,2021-01-28,-21.4,2189,11.1
E12000004,East Midlands,region,2021-01-27,-19.2,2236,11.3
E12000004,East Midlands,region,2021-01-26,-13.3,2302,11.6
E12000004,East Midlands,region,2021-01-25,-10.8,2075,12.0
E12000004,East Midlands,region,2021-01-24,-7.6,1234,12.2
E12000004,East Midlands,region,2021-01-23,-11.5,1748,12.6
E12000004,East Midlands,region,2021-01-22,-13.5,2309,12.7
E12000004,East Midlands,region,2021-01-21,-10.1,2579,12.9
E12000004,East Midlands,region,2021-01-20,-10.0,2685,13.0
E12000004,East Midlands,region,2021-01-19,-12.4,3184,12.9
E12000004,East Midlands,region,2021-01-18,-12.7,3225,12.8
E12000004,East Midlands,region,2021-01-17,-15.0,2087,12.5
E12000004,East Midlands,region,2021-01-16,-8.3,2060,12.4
E12000004,East Midlands,region,2021-01-15,-4.0,2714,12.4
E12000004,East Midlands,region,2021-01-14,-2.8,2797,12.3
E12000004,East Midlands,region,2021-01-13,0.0,2831,12.2
E12000004,East Midlands,region,2021-01-12,8.9,3245,12.2
E12000004,East Midlands,region,2021-01-11,16.6,3537,12.3
E12000004,East Midlands,region,2021-01-10,31.5,2157,12.6
E12000004,East Midlands,region,2021-01-09,31.4,2326,13.0
E12000004,East Midlands,region,2021-01-08,39.4,2797,13.5
E12000004,East Midlands,region,2021-01-07,48.0,2974,14.0
E12000004,East Midlands,region,2021-01-06,52.0,3191,14.7
E12000004,East Midlands,region,2021-01-05,49.2,3495,15.2
E12000004,East Midlands,region,2021-01-04,51.1,4281,15.3
E12000004,East Midlands,region,2021-01-03,48.1,2992,15.3
E12000004,East Midlands,region,2021-01-02,34.4,3407,15.1
E12000004,East Midlands,region,2021-01-01,33.9,1659,14.9
E12000004,East Midlands,region,2020-12-31,23.5,2975,14.9
E12000004,East Midlands,region,2020-12-30,25.3,3610,14.5
E12000004,East Midlands,region,2020-12-29,26.3,3965,13.6
E12000004,East Midlands,region,2020-12-28,27.4,2489,12.1
E12000004,East Midlands,region,2020-12-27,23.6,2391,10.6
E12000004,East Midlands,region,2020-12-26,35.3,1861,9.9
E12000004,East Midlands,region,2020-12-25,24.5,696,9.3
E12000004,East Midlands,region,2020-12-24,30.5,1434,9.1
E12000004,East Midlands,region,2020-12-23,20.0,2007,8.9
E12000004,East Midlands,region,2020-12-22,18.9,2075,8.9
E12000004,East Midlands,region,2020-12-21,15.6,2392,8.8
E12000004,East Midlands,region,2020-12-20,14.1,1691,8.8
E12000004,East Midlands,region,2020-12-19,10.1,1332,8.6
E12000004,East Midlands,region,2020-12-18,11.9,1704,8.6
E12000004,East Midlands,region,2020-12-17,10.3,1679,8.6
E12000004,East Midlands,region,2020-12-16,20.3,1685,8.5
E12000004,East Midlands,region,2020-12-15,11.8,1721,8.3
E12000004,East Midlands,region,2020-12-14,5.6,2041,8.1
E12000004,East Midlands,region,2020-12-13,3.7,1047,7.7
E12000004,East Midlands,region,2020-12-12,8.2,1029,7.7
E12000004,East Midlands,region,2020-12-11,8.2,1435,7.7
E12000004,East Midlands,region,2020-12-10,5.7,1431,7.6
E12000004,East Midlands,region,2020-12-09,-6.0,1394,7.5
E12000004,East Midlands,region,2020-12-08,-5.6,1406,7.4
E12000004,East Midlands,region,2020-12-07,-1.2,1567,7.2
E12000004,East Midlands,region,2020-12-06,-6.0,956,7.0
E12000004,East Midlands,region,2020-12-05,-17.1,853,6.9
E12000004,East Midlands,region,2020-12-04,-24.8,1091,6.9
E12000004,East Midlands,region,2020-12-03,-27.2,1238,7.0
E12000004,East Midlands,region,2020-12-02,-25.1,1256,7.0
E12000004,East Midlands,region,2020-12-01,-23.4,1261,7.1
E12000004,East Midlands,region,2020-11-30,-31.9,1439,7.2
E12000004,East Midlands,region,2020-11-29,-37.9,795,7.2
E12000004,East Midlands,region,2020-11-28,-36.3,874,7.3
E12000004,East Midlands,region,2020-11-27,-29.1,1121,7.4
E12000004,East Midlands,region,2020-11-26,-31.0,1169,7.6
E12000004,East Midlands,region,2020-11-25,-35.9,1343,7.9
E12000004,East Midlands,region,2020-11-24,-35.1,1456,8.3
E12000004,East Midlands,region,2020-11-23,-31.6,1629,8.6
E12000004,East Midlands,region,2020-11-22,-16.7,1010,9.0
E12000004,East Midlands,region,2020-11-21,-10.3,1094,9.3
E12000004,East Midlands,region,2020-11-20,-11.0,1470,9.8
E12000004,East Midlands,region,2020-11-19,-4.3,1496,10.3
E12000004,East Midlands,region,2020-11-18,14.1,1833,10.7
E12000004,East Midlands,region,2020-11-17,11.8,2107,11.0
E12000004,East Midlands,region,2020-11-16,24.6,2578,11.3
E12000004,East Midlands,region,2020-11-15,24.7,1410,11.4
E12000004,East Midlands,region,2020-11-14,21.4,1711,11.7
E12000004,East Midlands,region,2020-11-13,20.5,2147,11.8
E12000004,East Midlands,region,2020-11-12,19.5,2173,12.1
E12000004,East Midlands,region,2020-11-11,11.3,2650,12.2
E12000004,East Midlands,region,2020-11-10,13.0,2660,12.1
E12000004,East Midlands,region,2020-11-09,4.6,2992,11.9
E12000004,East Midlands,region,2020-11-08,-3.9,2015,11.9
E12000004,East Midlands,region,2020-11-07,1.0,1753,11.6
E12000004,East Midlands,region,2020-11-06,2.2,2292,11.6
E12000004,East Midlands,region,2020-11-05,3.2,2196,11.6
E12000004,East Midlands,region,2020-11-04,4.0,2142,11.7
E12000004,East Midlands,region,2020-11-03,3.9,2357,11.8
E12000004,East Midlands,region,2020-11-02,4.2,3247,11.6
E12000004,East Midlands,region,2020-11-01,6.9,1230,11.2
E12000004,East Midlands,region,2020-10-31,4.6,1501,11.2
E12000004,East Midlands,region,2020-10-30,11.5,2058,11.2
E12000004,East Midlands,region,2020-10-29,21.0,2101,11.0
E12000004,East Midlands,region,2020-10-28,17.5,2144,11.0
E12000004,East Midlands,region,2020-10-27,18.6,2047,10.7
E12000004,East Midlands,region,2020-10-26,23.9,2356,10.5
E12000004,East Midlands,region,2020-10-25,31.6,1476,10.2
E12000004,East Midlands,region,2020-10-24,34.1,1462,10.0
E12000004,East Midlands,region,2020-10-23,25.6,1840,9.8
E12000004,East Midlands,region,2020-10-22,5.9,2126,9.6
E12000004,East Midlands,region,2020-10-21,8.8,2118,9.3
E12000004,East Midlands,region,2020-10-20,19.0,2126,9.1
E12000004,East Midlands,region,2020-10-19,23.4,2383,8.8
E12000004,East Midlands,region,2020-10-18,25.4,1086,8.4
E12000004,East Midlands,region,2020-10-17,10.1,1204,8.5
E12000004,East Midlands,region,2020-10-16,14.3,1291,8.5
E12000004,East Midlands,region,2020-10-15,39.5,1429,8.6
E12000004,East Midlands,region,2020-10-14,69.7,1793,8.9
E12000004,East Midlands,region,2020-10-13,71.6,1576,8.9
E12000004,East Midlands,region,2020-10-12,77.1,1765,8.8
E12000004,East Midlands,region,2020-10-11,82.5,1104,8.6
E12000004,East Midlands,region,2020-10-10,222.7,1122,8.6
E12000004,East Midlands,region,2020-10-09,278.3,1439,8.5
E12000004,East Midlands,region,2020-10-08,247.3,1933,8.5
E12000004,East Midlands,region,2020-10-07,193.9,1700,8.0
E12000004,East Midlands,region,2020-10-06,160.8,1499,7.6
E12000004,East Midlands,region,2020-10-05,149.3,1567,7.0
E12000004,East Midlands,region,2020-10-04,125.9,1158,6.2
E12000004,East Midlands,region,2020-10-03,43.2,1019,5.6
E12000004,East Midlands,region,2020-10-02,22.7,1201,5.1
E12000004,East Midlands,region,2020-10-01,20.2,1041,4.3
E12000004,East Midlands,region,2020-09-30,26.0,871,3.7
E12000004,East Midlands,region,2020-09-29,33.3,604,3.0
E12000004,East Midlands,region,2020-09-28,26.6,560,2.7
E12000004,East Midlands,region,2020-09-27,26.9,396,2.4
E12000004,East Midlands,region,2020-09-26,21.9,323,2.2
E12000004,East Midlands,region,2020-09-25,11.3,326,2.1
E12000004,East Midlands,region,2020-09-24,6.8,335,2.1
E12000004,East Midlands,region,2020-09-23,-2.4,296,2.0
E12000004,East Midlands,region,2020-09-22,-1.3,269,1.9
E12000004,East Midlands,region,2020-09-21,0.9,292,1.9
E12000004,East Midlands,region,2020-09-20,-1.9,265,1.7
E12000004,East Midlands,region,2020-09-19,2.3,248,1.6
E12000004,East Midlands,region,2020-09-18,17.5,259,1.5
E12000004,East Midlands,region,2020-09-17,38.7,252,1.5
E12000004,East Midlands,region,2020-09-16,48.5,243,1.4
E12000004,East Midlands,region,2020-09-15,53.6,206,1.4
E12000004,East Midlands,region,2020-09-14,67.7,200,1.5
E12000004,East Midlands,region,2020-09-13,106.8,124,1.6
E12000004,East Midlands,region,2020-09-12,134.1,142,1.6
E12000004,East Midlands,region,2020-09-11,142.3,218,1.6
E12000004,East Midlands,region,2020-09-10,125.2,207,1.6
E12000004,East Midlands,region,2020-09-09,104.1,253,1.7
E12000004,East Midlands,region,2020-09-08,94.9,313,1.7
E12000004,East Midlands,region,2020-09-07,69.4,343,1.6
E12000004,East Midlands,region,2020-09-06,40.8,135,1.5
E12000004,East Midlands,region,2020-09-05,23.4,166,1.4
E12000004,East Midlands,region,2020-09-04,-4.8,182,1.3
E12000004,East Midlands,region,2020-09-03,-10.2,234,1.3
E12000004,East Midlands,region,2020-09-02,-7.8,244,1.1
E12000004,East Midlands,region,2020-09-01,-12.2,158,1.0
E12000004,East Midlands,region,2020-08-31,-10.8,87,0.9
E12000004,East Midlands,region,2020-08-30,-13.3,61,0.8
E12000004,East Midlands,region,2020-08-29,-12.0,48,0.8
E12000004,East Midlands,region,2020-08-28,3.4,95,0.8
E12000004,East Midlands,region,2020-08-27,-36.3,83,0.9
E12000004,East Midlands,region,2020-08-26,-27.1,91,0.9
E12000004,East Midlands,region,2020-08-25,-27.6,73,0.9
E12000004,East Midlands,region,2020-08-24,-30.6,88,0.9
E12000004,East Midlands,region,2020-08-23,-29.5,52,0.9
E12000004,East Midlands,region,2020-08-22,-32.3,49,0.9
E12000004,East Midlands,region,2020-08-21,-30.7,101,0.9
E12000004,East Midlands,region,2020-08-20,76.1,100,0.9
E12000004,East Midlands,region,2020-08-19,35.2,102,1.0
E12000004,East Midlands,region,2020-08-18,32.2,77,1.0
E12000004,East Midlands,region,2020-08-17,47.6,137,1.1
E12000004,East Midlands,region,2020-08-16,42.6,58,1.2
E12000004,East Midlands,region,2020-08-15,45.1,55,1.3
E12000004,East Midlands,region,2020-08-14,34.5,87,1.3
E12000004,East Midlands,region,2020-08-13,-14.4,109,1.4
E12000004,East Midlands,region,2020-08-12,-0.8,119,1.4
E12000004,East Midlands,region,2020-08-11,3.8,176,1.4
E12000004,East Midlands,region,2020-08-10,9.3,210,1.3
E12000004,East Midlands,region,2020-08-09,23.7,71,1.1
E12000004,East Midlands,region,2020-08-08,18.8,73,1.1
E12000004,East Midlands,region,2020-08-07,23.2,91,1.1
E12000004,East Midlands,region,2020-08-06,25.3,113,1.1
E12000004,East Midlands,region,2020-08-05,20.8,114,1.1
E12000004,East Midlands,region,2020-08-04,27.6,88,1.2
E12000004,East Midlands,region,2020-08-03,11.9,108,1.2
E12000004,East Midlands,region,2020-08-02,0.8,54,1.2
E12000004,East Midlands,region,2020-08-01,2.4,69,1.2
E12000004,East Midlands,region,2020-07-31,-6.7,75,1.2
E12000004,East Midlands,region,2020-07-30,-12.5,110,1.2
E12000004,East Midlands,region,2020-07-29,-14.3,108,1.2
E12000004,East Midlands,region,2020-07-28,-21.8,77,1.2
E12000004,East Midlands,region,2020-07-27,-22.0,92,1.3
E12000004,East Midlands,region,2020-07-26,-22.4,38,1.3
E12000004,East Midlands,region,2020-07-25,-21.1,44,1.3
E12000004,East Midlands,region,2020-07-24,-15.5,83,1.4
E12000004,East Midlands,region,2020-07-23,-6.7,94,1.4
E12000004,East Midlands,region,2020-07-22,-5.0,88,1.3
E12000004,East Midlands,region,2020-07-21,-11.3,68,1.3
E12000004,East Midlands,region,2020-07-20,-18.9,82,1.2
E12000004,East Midlands,region,2020-07-19,-14.0,48,1.2
E12000004,East Midlands,region,2020-07-18,-13.4,63,1.2
E12000004,East Midlands,region,2020-07-17,-11.1,80,1.3
E12000004,East Midlands,region,2020-07-16,-21.6,92,1.3
E12000004,East Midlands,region,2020-07-15,-17.3,113,1.4
E12000004,East Midlands,region,2020-07-14,-94.0,89,1.5
E12000004,East Midlands,region,2020-07-13,-93.2,104,1.6
E12000004,East Midlands,region,2020-07-12,-93.4,46,1.7
E12000004,East Midlands,region,2020-07-11,-93.3,94,1.8
E12000004,East Midlands,region,2020-07-10,-93.4,100,1.9
E12000004,East Midlands,region,2020-07-09,-92.9,94,1.9
E12000004,East Midlands,region,2020-07-08,-93.1,110,2.0
E12000004,East Midlands,region,2020-07-07,8835.9,108,2.1
E12000004,East Midlands,region,2020-07-06,8818.1,139,2.3
E12000004,East Midlands,region,2020-07-05,8185.3,127,2.3
E12000004,East Midlands,region,2020-07-04,7939.6,85,2.3
E12000004,East Midlands,region,2020-07-03,7107.8,107,2.3
E12000004,East Midlands,region,2020-07-02,6371.8,105,2.5
E12000004,East Midlands,region,2020-07-01,6610.4,120,2.7
E12000004,East Midlands,region,2020-06-30,-26.9,129,3.0
E12000004,East Midlands,region,2020-06-29,-34.5,129,3.3
E12000004,East Midlands,region,2020-06-28,-31.3,78,3.6
E12000004,East Midlands,region,2020-06-27,-33.5,87,3.8
E12000004,East Midlands,region,2020-06-26,-23.8,114,3.9
E12000004,East Midlands,region,2020-06-25,-19.4,125,3.9
E12000004,East Midlands,region,2020-06-24,-24.2,172,4.1
E12000004,East Midlands,region,2020-06-23,-9.3,171,4.0
E12000004,East Midlands,region,2020-06-22,-9.3,177,4.0
E12000004,East Midlands,region,2020-06-21,-0.5,130,4.0
E12000004,East Midlands,region,2020-06-20,10.6,143,4.0
E12000004,East Midlands,region,2020-06-19,3.6,153,4.1
E12000004,East Midlands,region,2020-06-18,22.0,168,4.1
E12000004,East Midlands,region,2020-06-17,16.8,164,4.0
E12000004,East Midlands,region,2020-06-16,-9.8,161,3.9
E12000004,East Midlands,region,2020-06-15,4.4,167,3.9
E12000004,East Midlands,region,2020-06-14,-13.5,145,3.8
E12000004,East Midlands,region,2020-06-13,-25.0,132,3.7
E12000004,East Midlands,region,2020-06-12,-22.6,173,3.6
E12000004,East Midlands,region,2020-06-11,-39.3,181,3.4
E12000004,East Midlands,region,2020-06-10,-41.0,167,3.4
E12000004,East Midlands,region,2020-06-09,-33.5,177,3.4
E12000004,East Midlands,region,2020-06-08,-32.3,174,3.6
E12000004,East Midlands,region,2020-06-07,-26.0,128,3.8
E12000004,East Midlands,region,2020-06-06,-23.4,105,3.8
E12000004,East Midlands,region,2020-06-05,-31.0,152,3.9
E12000004,East Midlands,region,2020-06-04,-28.2,143,3.9
E12000004,East Midlands,region,2020-06-03,-23.3,173,4.1
E12000004,East Midlands,region,2020-06-02,-30.5,218,4.1
E12000004,East Midlands,region,2020-06-01,-39.2,218,4.2
E12000004,East Midlands,region,2020-05-31,-43.1,151,4.3
E12000004,East Midlands,region,2020-05-30,-41.1,139,4.3
E12000004,East Midlands,region,2020-05-29,-35.6,171,4.5
E12000004,East Midlands,region,2020-05-28,-34.3,191,4.7
E12000004,East Midlands,region,2020-05-27,-35.4,197,5.1
E12000004,East Midlands,region,2020-05-26,-25.1,160,5.4
E12000004,East Midlands,region,2020-05-25,-28.7,192,5.5
E12000004,East Midlands,region,2020-05-24,-18.6,145,5.4
E12000004,East Midlands,region,2020-05-23,-16.3,164,5.6
E12000004,East Midlands,region,2020-05-22,-15.0,240,5.6
E12000004,East Midlands,region,2020-05-21,-3.7,279,5.6
E12000004,East Midlands,region,2020-05-20,0.8,275,5.5
E12000004,East Midlands,region,2020-05-19,-0.8,293,5.5
E12000004,East Midlands,region,2020-05-18,28.1,272,5.5
E12000004,East Midlands,region,2020-05-17,22.6,204,5.7
E12000004,East Midlands,region,2020-05-16,20.6,256,5.8
E12000004,East Midlands,region,2020-05-15,12.3,252,6.0
E12000004,East Midlands,region,2020-05-14,-2.9,225,6.3
E12000004,East Midlands,region,2020-05-13,-18.0,297,6.7
E12000004,East Midlands,region,2020-05-12,-22.0,321,7.0
E12000004,East Midlands,region,2020-05-11,-34.8,304,7.1
E12000004,East Midlands,region,2020-05-10,-38.3,198,7.2
E12000004,East Midlands,region,2020-05-09,-39.4,176,7.0
E12000004,East Midlands,region,2020-05-08,-36.7,269,7.0
